doctor_id,doctor_name,department_name,doctor_title,h_pro,h_level,create_tme,publish_num
13545302,王建平,普通内科,副主任医师,湖北,一级,2017/7/14 13:41,4
13554530,王芳,眼科,主治医师,山东,三级非甲等,2017/9/6 16:09,2
13554537,徐涛,疼痛科,主治医师,河南,二级,2017/9/25 10:03,66
13554547,陶琨,老年病门诊,主治医师,北京,三级非甲等,2018/4/16 21:22,\N
13554558,刘光金,皮肤性病科,主治医师,山东,三级甲等,2017/7/13 13:35,21
13556116,郝威莉,妇产科,主治医师,河北,其他等级,2017/10/26 13:51,1
13556540,冯佩英,皮肤性病科门诊[天河],副主任医师,广东,三级甲等,2018/1/22 9:32,1
13558523,杨林,皮肤性病科,医师,山东,其他等级,2018/4/16 21:22,\N
13558653,过荣华,内科,主治医师,江西,一级,2017/11/13 17:34,\N
13559420,孙健,普外一科,主治医师,山东,三级非甲等,2018/3/16 9:42,1
13559873,何嘉琦,普外科,副主任医师,上海,三级甲等,2017/7/13 13:35,6
13560713,颜鹏,血管外科,主治医师,湖南,三级甲等,2017/10/27 11:11,1
13562124,周建波,耳鼻喉头颈外科门诊,副主任医师,湖南,三级甲等,2018/4/16 21:22,18
13562503,刘强,口腔科门诊,副主任医师,湖南,三级甲等,2018/4/16 21:23,\N
13563444,高智勇,泌尿外科,主任医师,湖南,三级甲等,2018/3/26 17:52,\N
13565337,马明明,神经内科,副主任医师,河南,三级甲等,2018/4/16 21:23,\N
13567306,王光鹏,肛肠外科,住院医师,云南,其他等级,2017/11/23 21:31,\N
13567390,邱利,麻醉科,医师,湖北,其他等级,2017/11/29 13:27,\N
13567454,钱万生,风湿免疫科,主治医师,陕西,其他等级,2017/10/24 20:39,39
13567510,高峰,普外一科,主治医师,山东,三级非甲等,2017/9/22 16:55,2
13567602,汪世虎,妇科,助理医师,甘肃,其他等级,2018/1/8 21:48,\N
13619419,杨顺祺,消化内科,主治医师,河北,二级,2017/12/26 9:20,2
13619943,崔占举,神经内科,主治医师,河南,二级,2017/12/20 17:25,1
13620090,王共强,神经科,主任医师,安徽,二级,2017/10/27 11:11,14
13622990,王海涛,耳鼻喉科门诊,副主任医师,吉林,三级甲等,2018/4/16 21:23,\N
13625263,唐春平,心血管内科门诊,副主任医师,江苏,三级甲等,2017/7/11 19:51,11
13625274,梁胜明,普外科,医师,山西,其他等级,2018/2/27 17:41,\N
13625386,李正昌,普通内科,主治医师,河北,其他等级,2017/9/18 17:50,2
13625615,黎崇裕,中西医结合科,住院医师,广东,三级非甲等,2017/8/9 9:11,98
13625679,王继明,普通内科,主治医师,江苏,其他等级,2017/9/5 16:44,1
13625697,杨栋,耳鼻咽喉头颈外科,主治医师,山东,三级非甲等,2017/7/7 16:47,11
13626419,廖洁,老年医学科,主治医师,湖南,三级甲等,2018/4/16 21:23,\N
13628149,王华,眼科门诊,主任医师,湖南,三级甲等,2017/7/13 13:38,4
13630052,陈宏,眼科,副主任医师,湖北,三级甲等,2018/4/18 17:22,\N
13630367,肖勇,胃肠外科,副主任医师,湖北,三级甲等,2017/10/11 17:27,32
13630738,梁飞,病理科,医师,新疆,三级甲等,2017/7/7 16:48,38
13630768,贺金龙,眼科,主治医师,湖北,一级,2017/7/11 17:11,154
13630783,蒲颖,老年医学科,主治医师,湖南,三级甲等,2018/4/16 21:23,\N
13630873,邓泽海,耳鼻咽喉-头颈外科,主治医师,云南,三级非甲等,2017/7/11 13:14,10
13630933,卢德伟,针灸科,主治医师,广东,三级甲等,2017/8/17 9:22,3
13630944,周华玉,普外科,医师,湖北,其他等级,2017/12/12 21:12,\N
13631034,盛辉,内分泌科,副主任医师,上海,三级甲等,2017/10/27 11:11,6
13631049,胡万里,泌尿外科,副主任医师,湖北,三级甲等,2018/4/16 21:23,\N
13631436,李学军,神经外科,主任医师,湖南,三级甲等,2018/5/14 15:28,\N
13640848,张成广,普通内科,医师,甘肃,其他等级,2018/4/16 21:25,\N
13641316,林永吉,普通内科,医师,福建,其他等级,2017/9/8 16:40,\N
13646630,林子煌,皮肤科,主治医师,江西,二级,2017/10/13 10:09,1
13646664,刘庆良,骨科,医师,山东,其他等级,2017/12/20 17:25,5
13646771,蔡晓刚,针灸科,主治中医师,山西,二级,2017/11/29 12:58,20
13646869,曹忠武,儿科1,主治医师,湖北,三级非甲等,2018/4/16 21:25,\N
13646926,杜建,中医科,医师,甘肃,其他等级,2017/7/10 16:24,62
13646938,陶良伍,疼痛科,医师,安徽,其他等级,2018/2/27 17:36,\N
13646945,白东方,内分泌二科,主治医师,山东,三级甲等,2018/4/16 21:29,\N
13647146,曾豪,口腔科,住院医师,湖北,三级非甲等,2018/3/15 17:49,\N
13651080,张立志,中医科,主治医师,山东,三级非甲等,2017/8/3 13:57,9
13651140,周恒,医学影像科,医师,山东,其他等级,2017/9/18 17:50,98
13651190,蒋齐勇,内科,主治医师,湖南,二级,2018/2/2 22:31,\N
13651315,宋建博,妇产科,助理医师,河北,二级,2017/10/23 9:40,\N
13651321,蒋金海,中医科,医师,河南,二级,2017/11/28 13:41,\N
13651349,冯雨,眼科,主治医师,河南,三级甲等,2017/8/17 9:22,5
13664545,李浩,骨科,副主任医师,江西,三级甲等,2018/4/16 21:29,\N
13664977,王洪生,精神科,主治医师,安徽,二级,2017/11/13 17:40,17
13665119,周伟,普通内科,医师,河南,其他等级,2017/10/10 17:15,84
13665353,袁巧玲,妇科,主任医师,江西,三级甲等,2018/4/11 9:36,\N
13665667,温剑峰,神经外科中心,副主任医师,江西,三级甲等,2017/11/10 17:05,1
13665747,刘秀娟,肾内科,副主任医师,江西,三级甲等,2017/8/25 10:03,2
13667231,潘凌云,妇科,副主任医师,江西,三级甲等,2017/8/21 14:24,4
13667510,潘卫利,皮肤科,主任医师,浙江,三级甲等,2017/11/8 9:18,41
13667722,李小燕,眼科门诊,主任医师,浙江,三级甲等,2017/7/13 13:36,23
13668193,郭新美,结核内科,副主任医师,山东,三级非甲等,2017/9/22 17:37,82
13668708,窦启锋,泌尿外科,主任医师,河南,三级非甲等,2018/4/16 21:29,16
13668787,乐湘华,消化内科,主治医师,海南,二级,2017/8/10 9:23,5
13668829,李伟强,耳鼻喉科,主治医师,河北,三级甲等,2017/7/13 13:39,7
13668889,李丽芳,皮肤性病科,副主任医师,山西,三级非甲等,2017/11/23 21:32,\N
13678194,李国桥,\N,副主任医师,上海,三级甲等,2018/1/5 10:20,1
13679511,刘昌军,肝胆外科,副主任医师,湖南,三级甲等,2018/3/8 9:28,\N
13679818,陈海鸥,肝炎门诊,副主任医师,湖南,三级甲等,2018/3/15 15:53,\N
13681681,朱莉,内科,主治医师,四川,二级,2018/3/15 17:49,\N
13681735,李铭,全科,医师,湖北,其他等级,2018/3/21 17:47,\N
13681851,袁宏琴,妇产科,助理医师,安徽,其他等级,2017/9/6 16:08,2
13682028,李连喜,内分泌代谢科,主任医师,上海,三级甲等,2018/6/19 9:30,7
13683031,陈方军,门诊耳鼻喉科,副主任医师,江西,三级甲等,2017/7/13 13:40,1
13683811,张先华,儿科,主任医师,湖南,三级甲等,2018/1/15 9:27,31
13697891,苏亮,激光整形美肤中心,主治医师,广东,三级非甲等,2017/8/21 9:11,1
13697913,毛效武,放射科,副主任医师,甘肃,三级非甲等,2017/10/27 11:11,3
13701135,章涛,普外科,副主任医师,浙江,三级非甲等,2017/11/3 10:14,\N
13701226,李端芳,康复科,主治医师,重庆,三级甲等,2018/3/26 17:52,\N
13739739,靳勇,内分泌科,医师,河北,其他等级,2017/8/25 10:04,54
13742960,李维新,神经外科,副主任医师,陕西,三级甲等,2017/7/7 18:54,884
13753890,张进儒,肿瘤科,主治医师,陕西,三级甲等,2017/11/28 13:41,\N
13753891,张志恒,内科,主治医师,陕西,三级甲等,2017/7/13 13:54,18
13753952,刘宗印,产科,副主任医师,陕西,三级甲等,2017/12/28 17:44,\N
13753956,张娟,产科,副主任医师,陕西,三级甲等,2017/11/30 10:20,7
13753959,马竹芳,消化内科,副主任医师,陕西,三级甲等,2018/4/16 21:30,\N
13753974,王健生,普外科,主任医师,陕西,三级甲等,2017/11/28 13:43,\N
13753983,仵倩红,呼吸科,副主任医师,陕西,三级甲等,2018/3/26 17:52,\N
13755191,孙升云,中医科门诊,主任医师,广东,三级甲等,2017/8/4 10:01,41
13757379,任华丽,耳鼻喉门诊,副主任医师,北京,三级非甲等,2018/3/26 17:52,\N
13759786,赵福涛,风湿免疫科,主任医师,上海,三级甲等,2017/7/7 16:49,55
13761479,郑新春,风湿病科,副主任医师,上海,三级非甲等,2017/7/11 20:09,4
13761570,张凤生,普通内科,医师,河北,其他等级,2017/9/25 10:02,76
13761635,龚影,妇产科,主治医师,湖南,其他等级,2017/10/27 11:12,9
13771309,刘秋江,痔疮科,副主任医师,福建,三级非甲等,2017/11/29 12:40,31
13772085,毛稚霞,医学心理科,副主任医师,天津,三级甲等,2018/1/5 10:19,\N
13772199,卢凯华,肿瘤科门诊,主任医师,江苏,三级甲等,2017/10/18 16:04,1
13773599,郑莹,妇科,副主任医师,浙江,三级非甲等,2018/1/22 16:39,\N
13773713,胡俊,眼科,主治医师,福建,三级甲等,2017/7/13 13:55,7
13776106,曹秋云,医学心理科,主任医师,江苏,三级甲等,2017/7/13 13:55,7
13776231,刘晓华,精神科,主任医师,天津,三级非甲等,2017/10/27 11:14,1
13776544,高昕,精神科,主任医师,天津,三级非甲等,2018/3/6 9:18,5
13788893,黄茶如,呼吸内科,主治医师,江西,其他等级,2018/1/24 17:46,\N
13789002,张宏伟,耳鼻咽喉科,副主任医师,浙江,三级甲等,2017/7/7 16:48,43
13791135,谭一清,放射介入科,副主任医师,湖北,三级甲等,2017/8/17 9:11,34
13791202,蒋梅君,烧伤科,主治医师,湖北,三级甲等,2018/3/26 17:52,1
13791256,谢卫国,烧伤科,主任医师,湖北,三级甲等,2017/7/11 13:02,44
13791259,刘淑华,烧伤科,副主任医师,湖北,三级甲等,2018/3/26 17:52,\N
13791261,宛仕勇,烧伤科,副主任医师,湖北,三级甲等,2018/3/26 17:53,\N
13791263,胡毕亿,烧伤科,副主任医师,湖北,三级甲等,2018/4/17 17:56,\N
13791265,杨仁刚,烧伤科,副主任医师,湖北,三级甲等,2018/3/21 17:47,\N
13791268,余刚,烧伤科,副主任医师,湖北,三级甲等,2018/3/26 17:53,\N
13791308,干定云,血液内分泌科,主治医师,湖北,三级甲等,2018/4/17 17:57,\N
13792814,张磊,神经外科,主治医师,河北,二级,2017/11/6 9:36,94
13802474,张华,神经外科,主任医师,陕西,三级甲等,2017/7/7 18:56,594
13804543,申业兵,普外科,医师,安徽,其他等级,2017/7/11 17:27,39
13808102,邱效坤,中西医结合,主治医师,山东,其他等级,2017/10/9 10:18,94
13808157,陈家攀,普通内科,医师,河南,其他等级,2017/11/23 21:32,1
13808264,孙晓庆,儿科,医师,山东,二级,2017/12/28 17:44,\N
13849292,邢文龙,内科,医师,山东,一级,2018/4/17 17:57,\N
13849546,沈策,呼吸内科,主任医师,上海,三级甲等,2017/7/13 13:56,10
13851013,孙蕾,妇产科,副主任医师,上海,二级,2018/4/17 17:57,\N
13851277,黄永明,骨科,主任医师,广东,三级甲等,2017/8/4 10:02,9
13853445,王妮,中医科,医师,山东,其他等级,2017/10/10 17:14,69
13853449,骆春红,妇产科,助理医师,河北,其他等级,2018/6/4 10:18,\N
13853480,李心远,神经外科,主任医师,上海,二级,2017/7/7 16:48,65
13867231,邢大卫,耳鼻喉科,主治医师,山东,三级非甲等,2018/1/16 21:29,\N
13867248,方立庆,普通内科,主治医师,安徽,二级,2018/4/17 17:57,\N
13867328,陈淑萍,妇科,助理医师,黑龙江,其他等级,2017/11/29 13:28,\N
13867408,吴强,\N,主治医师,上海,二级,2018/5/7 13:30,\N
13877675,钮优生,神经外科,主治医师,河南,其他等级,2018/3/15 17:50,\N
13877740,裘少益,中医妇科,主治医师,浙江,其他等级,2017/12/13 9:25,\N
13877776,陈彬鑫,普外科,主治医师,浙江,其他等级,2018/4/17 17:58,\N
13877781,韩功龙,儿科,医师,河南,其他等级,2018/4/17 17:58,\N
13877824,梅恒,血液内科,副主任医师,湖北,三级甲等,2017/12/20 17:25,2
13886108,孙玉峰,儿科,医师,陕西,二级,2017/11/13 17:33,\N
13889254,雷云龙,普通内科,医师,云南,其他等级,2017/12/20 17:26,\N
13889388,刘蔡伟,普通内科,主治医师,山西,其他等级,2018/4/16 9:36,\N
13889399,王培雨,儿科,医师,河北,其他等级,2017/11/29 13:17,\N
13889429,刘红莲,内科,主治医师,河南,一级,2018/4/17 17:58,\N
13889470,唐海平,内科,主治医师,江西,一级,2018/4/17 17:59,\N
13896345,霍齐民,超声医学科,医师,上海,三级非甲等,2018/1/2 9:26,\N
13896362,雷科,耳鼻咽喉科,主任医师,上海,三级非甲等,2018/4/17 17:59,\N
13897187,廖宇洁,眼科,副主任医师,上海,三级非甲等,2017/9/22 17:10,7
13897206,王余民,中医科,主任医师,上海,三级非甲等,2017/11/29 12:58,1
13897340,周怡,皮肤性病科,主治医师,安徽,三级甲等,2018/4/17 17:59,\N
13899988,杨罗,外科,主治医师,四川,三级甲等,2017/7/13 13:57,8
13899993,李文谦,外科,主治医师,四川,三级甲等,2018/3/26 9:43,\N
13900464,高建军,泌尿外科,副主任医师,天津,三级甲等,2018/4/17 17:59,\N
13900506,王庆臣,眼科,副主任医师,天津,三级甲等,2017/12/11 9:22,\N
13900845,徐国权,口腔科,主治医师,河北,三级甲等,2017/12/5 9:56,2
13948340,廖炳辉,骨科,主治医师,陕西,三级甲等,2017/11/29 12:29,1
13948818,靳瑞杰,儿科,助理医师,河北,其他等级,2018/4/17 17:59,\N
13950716,邢云丽,肛肠科,副主任医师,上海,其他等级,2017/7/7 16:48,120
13951432,姚琪远,普外科,主任医师,上海,三级甲等,2017/7/31 9:24,4
13951594,朱文增,针灸门诊,主任医师,北京,三级甲等,2017/8/17 9:12,4
13953494,卢建强,内科,住院医师,广东,一级,2018/3/21 17:47,1
13953711,王永军,普通内科,医师,河北,其他等级,2018/2/26 17:52,\N
13965782,许琴笑,风湿病科,主治医师,广东,三级甲等,2018/4/17 17:59,\N
13966295,冯忻,妇科肿瘤外科,主任医师,广东,三级甲等,2017/12/20 17:26,1
13966835,赵益业,心血管内科,主任医师,广东,三级甲等,2018/4/17 17:59,\N
13967106,胡润磊,胸外科门诊,副主任医师,浙江,三级甲等,2017/7/11 18:26,4
13968676,魏国荣,脑病科,主治医师,广东,三级甲等,2018/4/17 17:59,\N
13969242,雷艳,胸部肿瘤外科,主治医师,广东,三级甲等,2018/4/17 18:00,\N
13969418,王彬,普通内科,医师,重庆,其他等级,2017/9/18 17:49,78
13969446,唐先平,特需风湿病科,主任医师,北京,三级甲等,2017/7/13 13:57,7
13969730,唐海波,胸部肿瘤外科,主治医师,广东,三级甲等,2018/4/17 18:00,\N
13969902,王远东,胸部肿瘤外科,主任医师,广东,三级甲等,2017/8/17 9:13,4
13970090,吕佩佳,肾病科,主治医师,广东,三级甲等,2018/4/17 18:00,\N
13970406,及臻臻,肾病科,主治医师,广东,三级甲等,2017/7/13 14:00,6
13970490,唐娜,眼科,主任医师,广东,三级甲等,2017/11/13 17:16,\N
13970557,魏辉,皮肤科,主任医师,广东,三级甲等,2017/7/13 13:58,11
13970815,赖梅生,皮肤科,副主任医师,广东,三级甲等,2017/7/7 16:49,118
13970825,王俞,普外科,医师,广东,三级甲等,2017/8/4 9:59,4
13970832,杨柳,皮肤科,主任医师,广东,三级甲等,2018/4/17 18:00,\N
13971008,潘恩山,泌尿科,主治医师,广东,三级甲等,2017/9/29 17:36,2
13971042,陈继跃,胸部肿瘤内科,主任医师,广东,三级甲等,2017/7/13 13:59,6
13971063,李黎波,消化肿瘤科,主任医师,广东,三级甲等,2018/4/17 18:00,\N
13977470,陈昆,泌尿外科,主治医师,四川,三级非甲等,2017/11/13 17:33,\N
13989388,于艳飞,普通内科,助理医师,河北,其他等级,2018/4/17 17:53,\N
13991328,王朝英,肿瘤内科,副主任医师,海南,三级甲等,2018/3/15 17:50,\N
13992660,刘正言,神经外科,副主任医师,上海,三级甲等,2017/10/9 18:43,\N
13993566,章海涛,皮肤科,主治医师,江苏,三级甲等,2017/7/11 18:18,\N
13993729,王超,神经外科,主治医师,陕西,三级甲等,2017/7/7 18:55,413
14004833,翁治委,外科门诊,主治医师,广东,三级甲等,2017/7/11 18:39,5
14007302,隋耐普,内科,医师,河北,一级,2017/7/7 16:49,\N
14007341,朱加明,肾病科,副主任医师,上海,三级甲等,2017/12/7 9:33,4
14008267,谭军,脊柱外科,主任医师,上海,三级甲等,2017/9/6 16:12,104
14008278,朱江帆,胃肠肛肠外科,主任医师,上海,三级甲等,2017/7/7 16:48,116
14012492,王辉,神经外科,主治医师,陕西,三级甲等,2017/7/12 21:24,\N
14012572,李斌,胸外肿瘤科,副主任医师,陕西,三级甲等,2018/4/17 17:53,\N
14025536,冯继才,普外科,主治医师,山东,一级,2017/9/26 9:24,1
14028212,刘澎,血液科特需,主任医师,上海,三级甲等,2017/7/13 14:01,4
14038772,李鹤成,门诊胸外,主任医师,上海,三级甲等,2018/3/6 17:02,6
14043426,齐学勤,麻醉科,副主任医师,河北,二级,2018/3/5 9:31,\N
14091547,胡海,胆石病专科,主任医师,上海,三级甲等,2017/7/7 16:49,119
14095865,梁大鹏,耳鼻咽喉科门诊,副主任医师,山东,三级甲等,2017/10/19 17:15,48
14099166,祁军,风湿免疫科门诊[天河],主治医师,广东,三级甲等,2017/8/21 9:11,3
14114266,李新洲,儿科,医师,河北,其他等级,2017/10/9 13:11,30
14115508,高静,儿科,主治医师,江西,三级甲等,2017/8/21 9:12,1
14118357,彭隆,针灸科,主治医师,湖南,二级,2017/10/27 9:20,2
14118370,刘文进,妇产科,助理医师,江西,一级,2017/9/11 10:06,\N
14118537,宋欣,眼科,主治医师,上海,三级甲等,2018/5/21 9:38,7
14131581,李艳,妇产科,医师,河北,其他等级,2018/2/27 17:42,\N
14135755,祝景英,普通内科,主治医师,河北,其他等级,2017/12/8 9:19,\N
14144858,王艳,内二科,副主任医师,陕西,二级,2017/10/12 13:37,\N
14145020,段灵霞,眼科,副主任医师,陕西,三级非甲等,2018/1/15 9:31,\N
14147355,张列,神经外科,副主任医师,四川,三级甲等,2017/10/17 15:53,\N
14166510,陈国昆,口腔颌面外科,医师,山东,其他等级,2017/7/24 9:32,\N
14166520,程新文,耳鼻咽喉科,主治医师,山东,其他等级,2018/1/9 16:25,\N
